song_uuid,album_uuid,track_number,song_title,song_singers,song_rating,youtube_url
82aaf13b-dd94-5f1d-8be3-3bc7bc596aa8,3024ab6a-af56-5031-8307-5f3162971216,10,Sukh Swamini Tu Adhidevata,G.N. Joshi,0,https://www.youtube.com/watch?v=QHmLMlgQaOQ
2b8f1607-7378-5254-be81-c5da78dc7652,3024ab6a-af56-5031-8307-5f3162971216,14,Preeti Mein Man Aaj Biharta,G.N. Joshi,0,https://www.youtube.com/watch?v=CywN4QXzkcw
5b7195f5-6b77-50df-a558-543801d7ab9c,dd4bebbf-491b-5dc4-a2ff-910cdac15f09,3,Mushkil Kusha Hai Naam Tera To Mushkil Mein Kaam Aana,Akbar Khan Peshawari,0,https://www.youtube.com/watch?v=WXv_u9s_K74
11a42724-49d0-51da-895d-60d06d87b11d,dd4bebbf-491b-5dc4-a2ff-910cdac15f09,5,Kitaab-E-Dard Mein Likha Mere Gham Ka Fasana Hai,Akbar Khan Peshawari,0,https://www.youtube.com/watch?v=NYpHL9YVMwQ
aa23703e-8e91-5df5-acb0-a724eb89c2ff,a606f3d6-ac2d-58d3-ae78-018373ff012b,10,Raja Jani Naa Maaro Nainanwa Ke Teer Re,,0,https://www.youtube.com/watch?v=HKmQ8wacAPI
4f0855c0-4caf-5e7c-aa4f-a8ac0b5b2a77,6c8961e2-1a1f-5076-ab44-feb8d367936e,1,Ghoonghat Ke Pat Khol Toko Peev Milenge,Vijay Kumar - VI,0,https://www.youtube.com/watch?v=rXa7j6jikwo
8c45d4e9-9c96-535b-bcfe-a8b94ab04e79,3cc2715f-c417-5fb1-8b01-999d87f21941,5,Kaaga Re Jaaiyo Piya Ki Galiyan Mein,Rajkumari Dubey,0,https://www.youtube.com/watch?v=gQXus4jr1fo
5341c722-bcc1-5a28-84d1-4fa5e794a1e1,3cc2715f-c417-5fb1-8b01-999d87f21941,7,Baaton Baaton Mein Dile Zaar Liye Jaate Ho,Rajkumari Dubey,0,https://www.youtube.com/watch?v=_CClz_G5ekI
12b03b8f-3315-500a-b285-63639e0951b0,3cc2715f-c417-5fb1-8b01-999d87f21941,10,Kiski Aamad Ka Youn Intezar Hai,"Lallubhai Naik, Rajkumari Dubey",0,https://www.youtube.com/watch?v=68I06_axT8Q
3f469dce-4038-520d-93df-c5c452625166,9a95a83f-2a6e-5178-9a7b-de674362a999,1,Naseeba Mera Chamka Jo Sabak Loon Tumse Jaane Ka,"Husn Bano, Puri",0,https://www.youtube.com/watch?v=zk_kGlQ7dns
5be5a520-8364-5070-8940-1b5fbfa9bc78,9a95a83f-2a6e-5178-9a7b-de674362a999,7,Alaman Yazdaan Kahre Aasman,Master Mohammed,0,https://www.youtube.com/watch?v=sgbitch8e0w
0dc62112-be91-5ff9-972a-dc0534cb930a,9a95a83f-2a6e-5178-9a7b-de674362a999,8,Humko Hai Jaan Se Pyara,Sardar Mansoor,0,https://www.youtube.com/watch?v=K1hAhuZpRRg
c79955d0-b799-5d21-b681-33f3ebbe7bb2,3d2fe4a4-a451-5e0c-a9a0-b73a4c04b746,1,Baalam Aay Baso More Man Mein,Kundan Lal Saigal,5.0,https://www.youtube.com/watch?v=h0N1tL7kdL4
4341d45e-0527-5959-9de9-2710ff10bbb1,3d2fe4a4-a451-5e0c-a9a0-b73a4c04b746,2,Mat Bhool Musafir Tujhe Jaana Hi Padega,K.C. Dey,0,https://www.youtube.com/watch?v=LrkqJ3NOspM
47ed2458-910f-5cd3-a698-72bbfe70eb50,3d2fe4a4-a451-5e0c-a9a0-b73a4c04b746,3,Na Aaya Man Ka Meet Umariya Beet Gayi Saari,K.C. Dey,0,https://www.youtube.com/watch?v=YKjWQUEvfEc
b7fffe99-dc44-5ec6-b37c-f3f5f7a2a583,3d2fe4a4-a451-5e0c-a9a0-b73a4c04b746,4,Roshan Hai Tere Dum Se Duniya Ka Pareekhana,Pahadi Sanyal,0,https://www.youtube.com/watch?v=R9c5XUMUI40
d35f2cda-bf01-51db-8ecf-c62a1ae49b25,3d2fe4a4-a451-5e0c-a9a0-b73a4c04b746,5,Chhute Aseer To Badla Hua Zamana Tha,Pahari Sanyal,3.0,https://www.youtube.com/watch?v=aEBRv6X86Z4
2f0002c1-838f-5996-942b-e65c2b560a8a,3d2fe4a4-a451-5e0c-a9a0-b73a4c04b746,6,Dukh Ke Din Ab Beetat Naahi,Kundan Lal Saigal,0,https://www.youtube.com/watch?v=EY9EAkF68Tg
dbba0d8d-37d5-5f4d-bf52-b42a3f80b971,3d2fe4a4-a451-5e0c-a9a0-b73a4c04b746,7,Naahi Aaye Ghanshyam Ghir Aayi Badri,Rajkumari,0,https://www.youtube.com/watch?v=6Kfu3PDBeJ0
363fefbb-6aa9-5efe-878f-40f35ac0fcd4,3d2fe4a4-a451-5e0c-a9a0-b73a4c04b746,8,Naa Pi Ki Nagariya Aaye Hai,Pahari Sanyal,0,https://www.youtube.com/watch?v=iYwwKrJofFM
ac1aa13f-879e-5769-b5ba-2a225d6e2d18,3d2fe4a4-a451-5e0c-a9a0-b73a4c04b746,9,Teri Maut Khadi Ho Sarhane Idhar,K.C. Dey,0,https://www.youtube.com/watch?v=goG48Moxgck
3c25a73f-cc29-5c46-ad46-ff90f1009241,b7f1fd61-c650-5db9-96d2-b63f68abaebd,1,Baba Man Ki Aankhen Khol,K.C. Dey,4.0,https://www.youtube.com/watch?v=Aaqs_reriGs
6aeef76e-8771-544e-be9b-72fe26ddb95e,b7f1fd61-c650-5db9-96d2-b63f68abaebd,2,Teri Gathri Mein Laaga Chor Musafir Jaag Zara,K.C. Dey,4.0,https://www.youtube.com/watch?v=D1C_p90iS_M
688f8112-b9fa-518e-a2d8-d9fe4f4d4d46,b7f1fd61-c650-5db9-96d2-b63f68abaebd,3,Main Khush Hona Chahoon Khush Ho Na Sakoon,"Parul Ghosh, Suprava Sarkar, Harimati, K.C. Dey",0,https://www.youtube.com/watch?v=agpOlBgKMNc
b1bb8eca-9de4-5ce8-a94d-239ac4e2d029,b7f1fd61-c650-5db9-96d2-b63f68abaebd,4,Aaj Mero Ghar Mohan Aayo,"K.C. Dey, Parul Ghosh, Suprava Sarkar, Harimati",0,https://www.youtube.com/watch?v=oFPEzh4RSQ0
501f19ec-5d28-58b8-aa96-dc3326c08dfa,b7f1fd61-c650-5db9-96d2-b63f68abaebd,5,Prem Kahani Sakhi Sunat Suhaye,Uma Shashi,0,https://www.youtube.com/watch?v=sdpzfwiiI50
35549c65-9aa6-544b-b987-859ea32161ce,b7f1fd61-c650-5db9-96d2-b63f68abaebd,6,Prem Ki Naiya Chali Jal Mein Mori,"Uma Shashi, Pahari Sanyal",0,https://www.youtube.com/watch?v=K9Tgkycy73Y
8105364c-bc3d-5c95-b2ad-27d5d006a7d9,b7f1fd61-c650-5db9-96d2-b63f68abaebd,7,Moorakh Man Hovat Kyon Hairaan,Pahari Sanyal,0,https://www.youtube.com/watch?v=6md7xiKOZvY
d0aa4091-d26a-5fb6-aa1b-e0015d1613f1,b7f1fd61-c650-5db9-96d2-b63f68abaebd,8,Prem Apoorab Maya Jagat Mein,Uma Shashi,3.0,https://www.youtube.com/watch?v=5qc-nZjD2S4
52a04795-9bb7-59d4-88d6-00ddb2feb2c3,b7f1fd61-c650-5db9-96d2-b63f68abaebd,9,Jeevan Ka Sukh Aaj Prabhu Mohe,K.L. Saigal,4.0,https://www.youtube.com/watch?v=DdUiH7x0Wbk
e1b029b7-a793-5609-a6fc-e9ed00fe997a,b7f1fd61-c650-5db9-96d2-b63f68abaebd,10,Andhe Ki Lathi Tu Hi Hai (Dil Ke Phaphole Jal Uthe),K.L. Saigal,3.0,https://www.youtube.com/watch?v=PgcPMtEokGQ
